tweet_id,user_id,timestamp,text,crisis_type,location,relevance_label,urgency_label,informative_label
01365,u4084,2023-05-26 05:46,"New variant detected in Turkey, authorities issue new safety guidelines.",Pandemic,Turkey,1,Medium,Not informative
01366,u6267,2024-04-12 23:10,Massive earthquake reported near Turkey. Buildings are damaged and people are panicking.,Earthquake,Turkey,1,Medium,Unsure
01367,u8792,2024-10-06 04:25,Black smoke billowing from the explosion site in Japan.,Explosion,Japan,1,High,Unsure
01368,u9214,2024-08-03 12:02,Heavy rains trigger landslides in hilly areas of Japan.,Landslide,Japan,1,High,Unsure
01369,u3471,2024-01-18 21:16,Evacuation orders in effect due to the fire near Philippines.,Fire,Philippines,0,Medium,Unsure
01370,u2013,2023-07-01 10:10,Roads in Philippines are completely submerged after hours of heavy rain. #flood,Flood,Philippines,1,Medium,Not informative
01371,u8381,2024-04-04 07:13,Evacuation orders in effect due to the fire near Texas.,Fire,Texas,0,Medium,Not informative
01372,u2695,2024-08-07 02:54,Aftershocks continue to rattle Japan following the initial quake.,Earthquake,Japan,0,High,Unsure
01373,u6626,2024-01-31 21:05,"Hurricane approaching Philippines, winds are getting stronger by the minute.",Hurricane,Philippines,1,High,Informative
01374,u2381,2024-08-01 18:56,Black smoke billowing from the explosion site in Philippines.,Explosion,Philippines,0,Low,Not informative
01375,u9266,2023-01-15 05:18,Massive explosion reported at the chemical plant in Nevada. Stay away!,Explosion,Nevada,0,Medium,Unsure
01376,u3827,2023-10-06 12:38,Heavy rains trigger landslides in hilly areas of Japan.,Landslide,Japan,1,Low,Informative
01377,u1641,2024-07-23 08:58,Sky is filled with smoke as forest fire rages in Brazil.,Fire,Brazil,1,Low,Unsure
01378,u5059,2024-06-03 11:03,Aftershocks continue to rattle Turkey following the initial quake.,Earthquake,Turkey,1,Medium,Unsure
01379,u8172,2023-09-19 11:56,COVID-19 cases rising again in Texas. Please wear masks and stay safe.,Pandemic,Texas,1,Low,Not informative
01380,u8199,2023-12-16 07:05,"Water levels are rising fast in Florida, homes are being flooded.",Flood,Florida,1,Low,Unsure
01381,u9586,2024-02-01 12:08,"Hurricane approaching Japan, winds are getting stronger by the minute.",Hurricane,Japan,0,High,Not informative
01382,u9564,2024-07-23 00:34,Sky is filled with smoke as forest fire rages in Texas.,Fire,Texas,1,Medium,Not informative
01383,u3600,2023-12-19 22:23,Sky is filled with smoke as forest fire rages in Texas.,Fire,Texas,1,High,Not informative
01384,u6962,2023-09-08 12:25,"Water levels are rising fast in India, homes are being flooded.",Flood,India,0,Low,Unsure
01385,u7108,2024-10-26 14:11,COVID-19 cases rising again in New York. Please wear masks and stay safe.,Pandemic,New York,0,High,Informative
01386,u5634,2024-02-16 21:28,Evacuation orders in effect due to the fire near Nevada.,Fire,Nevada,1,High,Unsure
01387,u7347,2024-01-01 19:57,Roads in Texas are completely submerged after hours of heavy rain. #flood,Flood,Texas,0,High,Not informative
01388,u7697,2023-08-23 04:26,Loud explosion heard near downtown Texas. Emergency services en route.,Explosion,Texas,1,Low,Informative
01389,u6543,2023-10-10 19:27,Loud explosion heard near downtown New York. Emergency services en route.,Explosion,New York,0,Low,Not informative
01390,u1857,2023-07-16 22:12,Roads in Nevada are completely submerged after hours of heavy rain. #flood,Flood,Nevada,0,High,Not informative
01391,u6482,2023-05-11 22:30,"Hurricane approaching Texas, winds are getting stronger by the minute.",Hurricane,Texas,1,High,Informative
01392,u2079,2023-01-19 23:29,Black smoke billowing from the explosion site in New York.,Explosion,New York,1,Low,Unsure
01393,u6401,2023-08-21 04:47,Roads in Japan are completely submerged after hours of heavy rain. #flood,Flood,Japan,0,Low,Informative
01394,u2548,2024-03-10 19:21,"Water levels are rising fast in New York, homes are being flooded.",Flood,New York,1,Low,Not informative
01395,u7333,2023-06-09 11:39,Loud explosion heard near downtown Florida. Emergency services en route.,Explosion,Florida,0,Low,Informative
01396,u5655,2023-01-22 08:06,Roads in Philippines are completely submerged after hours of heavy rain. #flood,Flood,Philippines,0,High,Not informative
01397,u5128,2024-10-14 06:37,Heavy rains trigger landslides in hilly areas of California.,Landslide,California,0,Medium,Informative
01398,u3463,2024-08-13 07:49,Evacuation orders in effect due to the fire near Nevada.,Fire,Nevada,0,Medium,Informative
01399,u6461,2024-07-20 21:56,Flash flood warning issued in India. Residents advised to evacuate.,Flood,India,0,Medium,Informative
01400,u2335,2023-07-24 13:39,Roads in Philippines are completely submerged after hours of heavy rain. #flood,Flood,Philippines,1,Medium,Not informative
01401,u3317,2023-02-12 15:57,Flash flood warning issued in New York. Residents advised to evacuate.,Flood,New York,1,Low,Unsure
01402,u6731,2024-08-11 20:15,Heavy rains trigger landslides in hilly areas of Japan.,Landslide,Japan,0,High,Unsure
01403,u6082,2023-12-10 11:16,Roads in Turkey are completely submerged after hours of heavy rain. #flood,Flood,Turkey,0,Low,Informative
01404,u7421,2024-01-21 12:29,Heavy rains trigger landslides in hilly areas of India.,Landslide,India,1,Medium,Unsure
01405,u3112,2023-09-18 06:35,Vaccination centers in Japan are overwhelmed with long queues.,Pandemic,Japan,0,Medium,Informative
01406,u2388,2024-07-12 09:32,Sky is filled with smoke as forest fire rages in California.,Fire,California,1,Low,Not informative
01407,u6072,2024-03-01 05:56,Roads in Nevada are completely submerged after hours of heavy rain. #flood,Flood,Nevada,1,Medium,Not informative
01408,u7171,2023-06-19 11:48,Homes buried under debris after landslide hits Florida.,Landslide,Florida,1,Medium,Not informative
01409,u6381,2023-04-27 05:38,Massive earthquake reported near Texas. Buildings are damaged and people are panicking.,Earthquake,Texas,1,Medium,Unsure
01410,u3093,2023-03-14 21:58,Aftershocks continue to rattle California following the initial quake.,Earthquake,California,1,Low,Unsure
01411,u9624,2023-06-30 11:36,Massive earthquake reported near Florida. Buildings are damaged and people are panicking.,Earthquake,Florida,1,High,Informative
01412,u2531,2024-04-23 07:32,Black smoke billowing from the explosion site in Philippines.,Explosion,Philippines,0,Medium,Unsure
01413,u7937,2023-06-25 14:27,Loud explosion heard near downtown Turkey. Emergency services en route.,Explosion,Turkey,0,Medium,Unsure
01414,u9331,2023-07-14 01:53,Power out and trees down everywhere in India. This hurricane is no joke.,Hurricane,India,1,Medium,Informative
01415,u6928,2024-01-24 14:54,COVID-19 cases rising again in Brazil. Please wear masks and stay safe.,Pandemic,Brazil,0,High,Unsure
01416,u1298,2024-08-17 09:37,Just felt the ground shake in Turkey! Hope everyone's okay. #earthquake,Earthquake,Turkey,1,High,Informative
01417,u6940,2024-07-30 03:52,Heavy rains trigger landslides in hilly areas of Turkey.,Landslide,Turkey,0,Medium,Not informative
01418,u6060,2024-10-29 22:16,"Landslide blocks main road in Japan, travelers stranded.",Landslide,Japan,1,Medium,Unsure
01419,u3953,2024-06-20 17:03,COVID-19 cases rising again in Brazil. Please wear masks and stay safe.,Pandemic,Brazil,1,High,Informative
01420,u4509,2023-02-10 17:04,Massive earthquake reported near Philippines. Buildings are damaged and people are panicking.,Earthquake,Philippines,0,Low,Not informative
01421,u6598,2024-07-10 08:44,"Landslide blocks main road in Philippines, travelers stranded.",Landslide,Philippines,0,Medium,Unsure
01422,u8967,2024-11-21 04:02,"Hurricane approaching Japan, winds are getting stronger by the minute.",Hurricane,Japan,1,High,Informative
01423,u4145,2023-06-09 18:29,Wildfire spreading rapidly through Japan. Stay safe everyone. #firealert,Fire,Japan,0,Low,Not informative
01424,u4711,2024-02-24 04:56,"New variant detected in Nevada, authorities issue new safety guidelines.",Pandemic,Nevada,0,Medium,Unsure
01425,u3253,2024-09-08 09:44,Sky is filled with smoke as forest fire rages in Brazil.,Fire,Brazil,0,High,Informative
01426,u3538,2024-08-03 15:24,Power out and trees down everywhere in New York. This hurricane is no joke.,Hurricane,New York,1,Low,Not informative
01427,u2264,2023-10-10 20:10,COVID-19 cases rising again in Nevada. Please wear masks and stay safe.,Pandemic,Nevada,1,Low,Unsure
01428,u5846,2023-09-16 08:39,"Landslide blocks main road in New York, travelers stranded.",Landslide,New York,1,Low,Unsure
01429,u2657,2024-11-11 23:54,Sky is filled with smoke as forest fire rages in Nevada.,Fire,Nevada,1,Low,Unsure
01430,u9317,2024-09-03 02:28,Power out and trees down everywhere in Florida. This hurricane is no joke.,Hurricane,Florida,0,Medium,Unsure
01431,u9843,2024-09-07 11:18,Roads in Japan are completely submerged after hours of heavy rain. #flood,Flood,Japan,0,High,Informative
01432,u9626,2023-05-07 11:50,Heavy rains trigger landslides in hilly areas of Turkey.,Landslide,Turkey,1,Medium,Informative
01433,u1618,2023-05-09 05:34,COVID-19 cases rising again in Nevada. Please wear masks and stay safe.,Pandemic,Nevada,0,High,Not informative
01434,u6517,2023-06-22 06:01,Wildfire spreading rapidly through California. Stay safe everyone. #firealert,Fire,California,0,Medium,Unsure
01435,u3147,2024-03-07 11:01,"Hurricane approaching New York, winds are getting stronger by the minute.",Hurricane,New York,0,Low,Unsure
01436,u7172,2023-08-20 13:31,Roads in Turkey are completely submerged after hours of heavy rain. #flood,Flood,Turkey,1,Medium,Informative
01437,u3527,2024-08-10 01:32,"Landslide blocks main road in Nevada, travelers stranded.",Landslide,Nevada,0,Medium,Informative
01438,u3658,2024-06-21 11:19,COVID-19 cases rising again in Japan. Please wear masks and stay safe.,Pandemic,Japan,0,High,Not informative
01439,u3962,2024-05-22 23:54,"Water levels are rising fast in New York, homes are being flooded.",Flood,New York,1,High,Unsure
01440,u3712,2023-09-19 06:11,Massive earthquake reported near Brazil. Buildings are damaged and people are panicking.,Earthquake,Brazil,0,Medium,Informative
01441,u8170,2024-10-27 12:57,Vaccination centers in New York are overwhelmed with long queues.,Pandemic,New York,0,Low,Unsure
01442,u1715,2024-03-06 18:18,Heavy rains trigger landslides in hilly areas of Philippines.,Landslide,Philippines,0,Low,Unsure
01443,u7731,2023-01-21 12:56,Power out and trees down everywhere in Nevada. This hurricane is no joke.,Hurricane,Nevada,0,High,Informative
01444,u6968,2024-05-27 05:43,Power out and trees down everywhere in New York. This hurricane is no joke.,Hurricane,New York,0,Medium,Informative
01445,u4891,2024-05-25 03:11,Vaccination centers in New York are overwhelmed with long queues.,Pandemic,New York,0,Low,Unsure
01446,u8277,2023-09-14 02:05,Just felt the ground shake in New York! Hope everyone's okay. #earthquake,Earthquake,New York,1,Low,Unsure
01447,u5668,2024-11-20 23:47,"New variant detected in New York, authorities issue new safety guidelines.",Pandemic,New York,1,Medium,Not informative
01448,u8355,2024-02-18 08:25,Evacuation orders in effect due to the fire near Florida.,Fire,Florida,1,Low,Informative
01449,u4833,2024-02-15 09:44,Major damage reported in Texas after hurricane landfall. #storm,Hurricane,Texas,0,High,Informative
01450,u9749,2023-04-14 11:25,"Landslide blocks main road in California, travelers stranded.",Landslide,California,0,High,Unsure
01451,u4918,2024-02-15 01:02,Black smoke billowing from the explosion site in Turkey.,Explosion,Turkey,0,Low,Not informative
01452,u6070,2024-11-21 13:56,Homes buried under debris after landslide hits Brazil.,Landslide,Brazil,1,High,Unsure
01453,u8684,2023-05-18 01:37,"Water levels are rising fast in New York, homes are being flooded.",Flood,New York,0,Medium,Not informative
01454,u4178,2024-09-01 06:20,Major damage reported in Japan after hurricane landfall. #storm,Hurricane,Japan,1,Low,Informative
01455,u7026,2024-08-13 02:47,Aftershocks continue to rattle Nevada following the initial quake.,Earthquake,Nevada,0,Low,Unsure
01456,u8218,2024-10-03 23:32,Loud explosion heard near downtown Turkey. Emergency services en route.,Explosion,Turkey,1,Low,Informative
01457,u8564,2023-12-25 10:17,COVID-19 cases rising again in New York. Please wear masks and stay safe.,Pandemic,New York,0,Medium,Unsure
01458,u5616,2024-01-30 18:18,"Hurricane approaching Florida, winds are getting stronger by the minute.",Hurricane,Florida,1,Medium,Informative
01459,u7256,2023-08-14 01:05,Sky is filled with smoke as forest fire rages in Philippines.,Fire,Philippines,0,Low,Informative
01460,u9239,2023-05-08 20:04,Loud explosion heard near downtown California. Emergency services en route.,Explosion,California,0,High,Unsure
01461,u9641,2023-12-24 02:59,Just felt the ground shake in Turkey! Hope everyone's okay. #earthquake,Earthquake,Turkey,1,Medium,Not informative
01462,u7859,2023-01-28 15:27,Just felt the ground shake in Turkey! Hope everyone's okay. #earthquake,Earthquake,Turkey,1,Low,Informative
01463,u3655,2023-03-07 17:21,Black smoke billowing from the explosion site in New York.,Explosion,New York,0,Medium,Informative
01464,u4271,2023-02-10 21:36,Flash flood warning issued in Turkey. Residents advised to evacuate.,Flood,Turkey,0,Medium,Informative
01465,u3267,2023-06-19 09:23,"Hurricane approaching Japan, winds are getting stronger by the minute.",Hurricane,Japan,0,High,Informative
01466,u5096,2024-03-14 02:49,Vaccination centers in Philippines are overwhelmed with long queues.,Pandemic,Philippines,1,Low,Unsure
01467,u1854,2023-06-09 07:57,Aftershocks continue to rattle New York following the initial quake.,Earthquake,New York,0,Medium,Unsure
01468,u8873,2023-01-15 12:16,Wildfire spreading rapidly through Philippines. Stay safe everyone. #firealert,Fire,Philippines,0,Medium,Not informative
01469,u7081,2024-01-19 08:21,Sky is filled with smoke as forest fire rages in Nevada.,Fire,Nevada,0,Medium,Not informative
01470,u2680,2023-12-15 01:27,Vaccination centers in Texas are overwhelmed with long queues.,Pandemic,Texas,0,Low,Informative
01471,u9452,2023-01-01 11:56,Homes buried under debris after landslide hits California.,Landslide,California,0,Low,Unsure
01472,u3042,2023-08-30 13:28,Wildfire spreading rapidly through India. Stay safe everyone. #firealert,Fire,India,1,High,Informative
01473,u5670,2024-10-30 09:23,Flash flood warning issued in Japan. Residents advised to evacuate.,Flood,Japan,1,Low,Not informative
01474,u2374,2024-03-23 04:46,COVID-19 cases rising again in New York. Please wear masks and stay safe.,Pandemic,New York,1,Low,Unsure
01475,u3626,2023-05-27 16:50,Wildfire spreading rapidly through Japan. Stay safe everyone. #firealert,Fire,Japan,1,Low,Informative
01476,u5469,2024-08-10 05:39,"Water levels are rising fast in Turkey, homes are being flooded.",Flood,Turkey,1,Low,Informative
01477,u8361,2023-04-06 00:28,Wildfire spreading rapidly through New York. Stay safe everyone. #firealert,Fire,New York,1,Low,Not informative
01478,u9410,2023-09-06 03:11,Power out and trees down everywhere in California. This hurricane is no joke.,Hurricane,California,1,Medium,Informative
