timestamp,text,crisis_type,urgency_label
2024-02-29T16:44:55.000Z,"Join us in prayer for those affected by the devastating #wildfires in #Texas. With wind gusts up to 60 mph, more than 850,000 acres have been affected, and a disaster declaration has been issued for 60 counties. We hope to provide updates on response efforts once we know more.",Wildfire,
2024-03-03T15:30:45.000Z,You know you’re desperate for attention if you have to make tweets like this #hurricanes sounds like somebody’s jealous from the development that players want to come get at #Fsu  keep crying jit,Hurricane,
2024-03-02T16:27:36.000Z,#NEW Firefighters battling the largest wildfire in Texas history face increasingly difficult weather conditions on Saturday #wildfires #Texasfire #Panhandle,Wildfire,
2024-03-03T22:13:05.000Z,Regularly updated resources for helping Texans impacted by the #wildfires in the Texas Panhandle can be found at http://tx.ag/WildfireRelief.,Wildfire,
2024-03-01T20:22:19.000Z,"DEW weapons are being used in Chile like on Maui Hawaii, they are wiping out cities for the “15 Minute Cities”.#DEWs #DirectEnergyWeapons #wildfires #Texas #Chile #Maui #Hawaii",Wildfire,
2024-02-28T10:19:22.000Z,"#Breaking:THE WILDFIRE IS RUSHING TOWARDS THE NUCLEAR WEAPONS 

 The footage shows the area just north of the Pantex Nuclear Weapons Facility plant in Amarillo, Texas.#Texas #wildfires #USA",Wildfire,
2024-02-26T23:54:46.000Z,Once in a Thousand Years: The Increasing Threat of Mega #Floods in Southern #China.,Flood,
2024-03-01T20:52:38.000Z,"#Farmers selling stock, land as 'extreme' #drought in #Marlborough dries up streams",Drought,
2024-03-04T09:08:04.000Z,"4.9 magnitude #earthquake. 108 km from #Pageralam, South Sumatra, Indonesia http://earthquaketrack.com/quakes/2024-03-04-06-55-13-utc-4-9-61…",Earthquake,
2024-03-01T17:48:42.000Z,"Iowa’s 2023 crop production held steady. But some #drought-ridden counties suffered losses
A closer look at crop yields reveals disparities in northeast and west central #Iowa that are likely due to drought.#corn",Drought,
2024-03-01T16:45:00.000Z,"In today's #Prairie Newsletter, if your pastures have been stressed by #drought, wait to turn out #cattle!

Plus, Canada's agri-food sector is getting millions in #sustainability funding, and a video on broiler #chicken production.

Sign-up for FREE #WestCdnAg #AgNews #AgChat",Drought,
2024-03-01T17:40:36.000Z,"Thanks to #hurricanes, #Daytona Beach Pier set for yet another round of repairs, cost unknown https://news-journalonline.com/story/news/local/volusia/2024/03/01/daytona-beach-pier-undergoing-repairs-to-weakened-concrete-supports-later-this-year/72777763007/… via ",Hurricane,
2024-03-03T17:12:36.000Z,"And just think, this is only the beginning of the pain, suffering and devastation we will experience from the #ClimateCrisis we caused.#FossilFuels #capitalism #texas #wildfireshttps://cnn.com/2024/03/03/climate/texas-wildfires-climate-change/index.html…",Wildfire,
2024-02-28T19:00:01.000Z,"Here is a groundbreaking stride in severe weather prediction with their latest research on #tornadoes, particularly in the #EasternMediterranean and #Turkiye.
Check it out! #storm",Tornado,
2024-02-27T14:06:41.000Z,"#England. The wettest winter in decades! Hydrology data shows only 4 of 139 areas experienced normal levels of #rainfall over the past 12 months.
Large-scale #floods destroyed thousands of acres of crops. The Nat. Farmers' Union put #flooding at the top of agenda.#tuesdayvibe",Flood,
2024-03-02T01:15:11.000Z,"Friday's  #WeatherWindow #PictureOfTheDay: #FieldsOfFire - #Wildfires along the #OcoeeRiver. Picture taken by Dillon Hopper, submitted to  by dad John Hopper. 

Got weatherpix to share? Email them to Pictures@WDEF.com",Wildfire,
2024-02-25T01:21:33.000Z,Severe Thunderstorms capable of all hazards including tornadoes are possible Tuesday from far northeast OK  to Michigan. An isolated severe threat may pose a wind damage threat over the Mid-South on Wednesday. #Tornado #weather #severewx #tornadoes,Tornado,
2024-03-02T21:27:57.000Z,"Incredible footage from Mclean Volunteer Fire Department’s Debbie McDonald, trying to hold a crucial road while fighting the Texas fires on Monday. #txfires #wildfires",Wildfire,
2024-02-25T23:19:30.000Z,#reality #real #present #globalcrisis #climate #threat #true #truth #Yankees #frank #volcano #floods #earthquake #progress,Flood,
2024-02-29T17:02:10.000Z,#LakeMead #Drought #ColoradoRiver #HooverDam #LasVegas,Drought,
2024-03-02T05:57:31.000Z,Construction of buildings on river beds and flood plains is the reason for many “disasters”.Its not natural.#peepalbaba #waterexpressway #rivers #floods #peepalbabasays #choosewisely #peepalbabafoundation,Flood,
2024-03-02T13:31:45.000Z,Knowing where your water comes from and how it’s managed is important especially in areas where aging infrastructure and inadequate supplies are an issue. Via ⁦⁩ #txwater #drought,Drought,
2024-03-02T07:29:34.000Z,"Btw did you see the look on the border patrol faces? They were pissed! They risk their life, deal with scum, cartels, sex trafficking an don't forget about drugs YOU INSULTED EVERYONE OF THEM. They are more respected an admired then you will NEVER be. #climatehoax#WildFires #WTF",Wildfire,
2024-03-04T07:36:38.000Z,#Earthquake (#σεισμός) M2.9 strikes 28 km S of #Livadeiá (#Greece) 2 min ago. More info:,Earthquake,
2024-02-28T07:11:16.000Z,Aerial view of the wildfires sweeping through the Texas Panhandle#texas#wildfires #viralvideo,Wildfire,
2024-02-29T16:13:32.000Z,"The next few weeks could have a big impact on #drought in the N. Plains and Midwest.

Both regions have huge areas of Abnormal Dryness (D0), including in MT, ND, MN, MO, IL, MI.

Wet weather could erase it. Dry/warm weather could make it much worse.http://droughtmonitor.unl.edu/CurrentMap.aspx ",Drought,
2024-03-02T15:12:56.000Z,Calls grow for feds to demand Mexico release water to Valley https://themonitor-tx.newsmemory.com/?publink=36f6cffbc_134d1d2… via  #txwater #mxwater #drought,Drought,
2024-03-03T07:03:34.000Z,"Across South America in the last two months, #floods and #landslides in Bolivia and Ecuador, and #drought and #wildfires in Chile and Colombia are ongoing signs of the #ClimateCrisis",Wildfire,
2024-03-01T15:33:15.000Z,Check out the latest article in my newsletter: From Devastation to Preparedness Floodplain Consultant Del Schwalls helps you Get Ready https://linkedin.com/pulse/from-devastation-preparedness-floodplain-consultant-del-george-siegal-pvive… via  #floods #flood #pouring #overflow #storms #hurricanes #hurricane #flooding #rainstorm #builttolast,Hurricane,
2024-02-27T22:59:06.000Z,Not just the weather either #DEWs #Earthquakes #Hurricanes #Volcanos #Floods #Fires & they are doing it now,Hurricane,
2024-02-28T08:16:22.000Z,#Texas #fires #Wildfires,Wildfire,
2024-02-23T22:38:53.000Z,"What You observe is water theft'by measures of climate control!

Who does it, who benefits & who is harmed?https://geoarchitektur.blogspot.com/p/what-is-climate-control-who-does-it-who.html…#Geoengineering #Drought #usa #war #water #WEF #KlausSchwab #BillGates #chemtrails #chemtrail #SRM #HAARP #Climate #ClimateControl #ClimateChange",Drought,
2024-02-27T21:27:27.000Z,When in #drought just wash your car. #NewMexico ,Drought,
2024-03-03T15:28:42.000Z,Do you know the benefits of bottom watering?  Check out our latest guide https://thecelticfarm.com/bottom-watering-plants/… #wateringplants #conservation #conserving #gardening #garden #gardengoals #gardeninspiration #diy #plants #indoorplants #gardeningtips #flowers #savingtheplanet  #california #drought,Drought,
2024-02-23T19:24:07.000Z,"Potential #drought looms for #Saskatchewan in 2024 as minimal snowpack and above-normal temperatures raise agricultural risks. The province is the world's largest exporter of peas, lentils, durum #wheat, and #canola. Lower yields could affect exports.  ",Drought,
2024-02-28T06:22:03.000Z,Widespread Wildfires Force Evacuations in High Plains as Hundreds of Thousands of Acres Affected  #wildfires,Wildfire,
2024-02-28T06:03:07.000Z,"WOW! Amarillo Texas, just north of Pantex plant which is a nuclear facility#texaspanhandle #wildfires #breaking",Wildfire,
2024-02-27T06:33:29.000Z,"Did you know? 9 out of 10 natural disasters during the last decade were water-related. #Floods, #droughts and #storms have caused most of the human and economic impact of all disasters combined.#ClimateCrisis",Flood,
2024-03-03T06:05:53.000Z,Although looks more like lazer missiles.perhaps from so called sanki tana shah ..how easily they fool ppl. #WarDrill#OceanTreaty#WildFires,Wildfire,
2024-03-01T18:49:49.000Z,"Where will #ClimateChange hit hardest? These #interactive maps show projections of #drought, #flood, and #heat, if global temperatures rise 3 degrees C above preindustrial levels: https://ow.ly/RZUF50QK0at #wetbulb #humidity #precipitation #ParisAgrement #IPCC #ImpactAttribution",Drought,
2024-03-01T09:16:03.000Z,"#Travel #ClimateCrisis #Sustainability 

I read #Sicily is on high alert due to #drought! 

Those following me will note I've been providing detailed running commentary on #holidays & #climate issues 4-2+yrs: here's the latest from a popular destination:",Drought,
2024-02-26T14:16:38.000Z,"I know some of these people. Looks like they may have a notable year at the office per NOAA.

Some humor on a #Monday morning? #Hurricanes #Cyclones #Tropical #Depression",Hurricane,
2024-02-28T12:01:42.000Z,"""The villages submerged under water due to heavy floods of monsoon."" 

Link to story: https://frsthand.com/story/flood-affected… #floods #monsoon #heavyRains #frsthand #callforstories #photocontest #photocall #frsthander #contest #Sellphotos #photography #photoblog #blogging #travelblog",Flood,
2024-02-26T14:15:20.000Z,"#Drought increasingly affects populations, #ecosystems, #food+#energy security around the, & can drive #migration & #conflict #WaterConvention & partners gather countries, basin orgs & international expertise to support cooperation in shared basins, home to 3bn+ people",Drought,
2024-03-01T13:29:47.000Z,"Excited to welcome Amanda Montanaro from the University of Bologna for a 3-month internship.

Amanda's work will try to enhance #drought forecasts with #MachineLearning, employing a transformer model based on the #SPEI index data (http://spei.csic.es/index.html)",Drought,
2024-03-02T01:35:49.000Z,"Deadly #wildfires in the #Texas Panhandle have killed two people, consumed about a million ha of land and destroyed and up to 500 structures...

Ranchers have begun disposing thousands of dead cattle killed by smoke and fire...#ENDS",Wildfire,
2024-03-04T07:05:49.000Z,#Earthquake (#gempa) M5.0 strikes 158 km S of #Bengkulu (#Indonesia) 11 min ago. More info:,Earthquake,
2024-02-29T13:06:32.000Z,"Drone captures the devastating aftermath of the Texas Panhandle fires. The wildfire, raging northeast of Amarillo since Monday, has blackened 850,000 acres of grasslands and timber so far and spread eastward across the border of Oklahoma #Texas  #wildfires #TexasWildfires…",Wildfire,
2024-03-04T06:41:06.000Z,"USGS reports a M5.3 earthquake, 29 km NNW of Cholpon-Ata, Kyrgyzstan on 3/4/24 @ 6:22:04 UTChttps://earthquake.usgs.gov/earthquakes/eventpage/us6000mglm…#earthquake",Earthquake,
2024-03-04T05:52:36.000Z,"West Java Hits by 152 #Earthquake Throughout February, Dozen Felt by Residents - http://Tempo.co English",Earthquake,
2024-02-28T03:12:00.000Z,"Severe storms are going through the #Chicago area into #Michigan, and a new #storm popped up, heading through #FortWayne.

At least three tornadoes have been reported in northeast Illinois; where #thunderstorms happen, #tornadoes can form.#Indianaweather #thunderestormwatch",Tornado,
2024-03-02T17:30:25.000Z,Man made disaster Climate crisis is a biggest challenge in front of the world.#ClimateCrisis #Drought,Drought,
2024-02-28T20:25:36.000Z,"Drought. Fire. Flood. Repeat.

British Columbia is trapped in a worsening cycle of climate disaster but you wouldn’t guess that from a look at this year’s provincial budget. Read our take on BC budget 2024:https://watershedwatch.ca/stories/b-c-budget-2024/…#BCpoli #drought #BCBudget",Drought,
2024-03-04T06:30:08.000Z,"5.4 earthquake close to Chüy Region, Kyrgyzstan at 06:22 UTC! #earthquake #ChüyRegion",Earthquake,
2024-02-28T05:24:58.000Z,Over a million acres are on fire in #Texas  after #wildfires. Operations at the Pantex nuclear weapons plant have been paused. All non essential personnel were evacuated,Wildfire,
2024-03-01T23:30:58.000Z,"Hard to believe but tomorrow is the 4 year anniversary of the March 2-3, 2020 #tornadoes. Still such a weird event as there was only a small favorable environment for tornadoes right around the main supercell. Here’s my video of the tornado:",Tornado,
2024-02-25T16:46:23.000Z,"Our #Researchpaper delves into the #genetic structure and #Diversity of hybrid parental lines, crucial for bolstering #breeding programs to develop #drought-resistant hybrids.  #KK007    ",Drought,
2024-03-01T11:53:46.000Z,Maharashtra Drought : मराठवाड्यावर अधिक लक्ष द्यावे लागेल - फडणवीस#MyMahanagar #MaharashtraNews #MaharashtraDrought #Drought #BudgetSession   ,Drought,
2024-03-02T14:58:46.000Z,#WildfiresFarmers helping farmers,Wildfire,
2024-02-27T02:16:10.000Z,"We had a fundraiser at our public school, to buy bricks to put in the dunnies to save water  #drought",Drought,
2024-03-03T23:24:45.000Z,Lubbock man’s hat business is raising much needed funds for Texas Panhandle firefighters. #SmokehouseCreekFire #wildfires https://msn.com/en-us/lifestyle/lifestyle-buzz/lubbock-man-uses-his-hat-business-to-help-firefighters-in-the-panhandle-area/ar-BB1jcjb0…,Wildfire,
2024-02-29T09:40:06.000Z,90% of Himalayas face year-long #drought at 3 degrees global warming...#Himalaya #GlobalWarming #ClimateEmergency,Drought,
2024-02-27T17:29:00.000Z,"#TartusAs a response to the affected by #floods in Akkar area,  distributed to families 152 hygiene kits & 21,280 chlorine tablets to purify water, as well as awareness sessions on how to prevent #cholera & ensure clean water
Supported by  & @roteskreuz_de",Flood,
2024-02-25T12:54:32.000Z,What is it? Jaws? Waterworld? Pirates of the Caribbean? #UptonOnSevern #Worcestershire #Floods,Flood,
2024-02-27T05:56:31.000Z,"As per report, The western #US could experience near-blizzard conditions in its mountainous areas, while the Midwest and #GreatLakes region face the possibility of large #hail and #tornadoesRead more:https://economictimes.indiatimes.com/news/international/us/us-weather-forecast-tornadoes-predicted-44-million-under-severe-thunderstorms-threat/articleshow/108019823.cms?from=mdr… #Skymet #Winter2024 #WeatherUpdate",Tornado,
2024-03-01T14:30:13.000Z,"#Floods are the most frequent natural hazard in #Canada. 

Our #FloodPrevention tips can help #SmallBusinessOwners reduce potential damage to their properties. https://ow.ly/mmxy50QJT8R  #businessinsurance #smallbusiness #smallbiztips #beprepared",Flood,
2024-03-04T05:21:03.000Z,"3.5 magnitude #earthquake. 1 km from #MagasArriba, Guayanilla, Puerto Rico http://earthquaketrack.com/quakes/2024-03-04-04-37-38-utc-3-5-13…",Earthquake,
2024-02-24T08:29:09.000Z,this is insanity!! #drought #wildfireThreats #ucpFail our prov is in horrible shape with HarperCons' greed in charge of decision making...this is disgusting! #mountainsnotcoal #abpoli #noplanetB,Drought,
